qsize 7, out_qsize 0
2016-06-15 15:42:49,794: INFO: PROGRESS: at 99.55% examples, 258827 words/s, in_qsize 7, out_qsize 0
2016-06-15 15:42:50,802: INFO: PROGRESS: at 99.61% examples, 258827 words/s, in_qsize 8, out_qsize 0
2016-06-15 15:42:51,852: INFO: PROGRESS: at 99.68% examples, 258828 words/s, in_qsize 8, out_qsize 0
2016-06-15 15:42:52,874: INFO: PROGRESS: at 99.74% examples, 258829 words/s, in_qsize 7, out_qsize 0
2016-06-15 15:42:53,880: INFO: PROGRESS: at 99.81% examples, 258832 words/s, in_qsize 8, out_qsize 0
2016-06-15 15:42:54,931: INFO: PROGRESS: at 99.88% examples, 258832 words/s, in_qsize 8, out_qsize 0
2016-06-15 15:42:55,945: INFO: PROGRESS: at 99.95% examples, 258834 words/s, in_qsize 7, out_qsize 1
2016-06-15 15:42:56,521: INFO: worker thread finished; awaiting finish of 3 more threads
2016-06-15 15:42:56,589: INFO: worker thread finished; awaiting finish of 2 more threads
2016-06-15 15:42:56,600: INFO: worker thread finished; awaiting finish of 1 more threads
2016-06-15 15:42:56,616: INFO: worker thread finished; awaiting finish of 0 more threads
2016-06-15 15:42:56,616: INFO: training on 680226230 raw words (634976092 effective words) took 2453.2s, 258837 effective words/s
2016-06-15 15:42:56,616: INFO: +++++++++++++++Train Model Finished+++++++++++++++++

2016-06-15 15:42:56,616: INFO: saving Word2Vec object under ../model/zhwiki.model.1465967436.6, separately None
2016-06-15 15:42:56,616: INFO: storing numpy array 'syn1neg' to ../model/zhwiki.model.1465967436.6.syn1neg.npy
2016-06-15 15:42:59,343: INFO: not storing attribute syn0norm
2016-06-15 15:42:59,343: INFO: storing numpy array 'syn0' to ../model/zhwiki.model.1465967436.6.syn0.npy
2016-06-15 15:43:02,617: INFO: not storing attribute cum_table

real	152m42.092s
user	269m11.069s
sys	1m23.532s
